trip_id,start_time,end_time,has_shape,color
A20161106SUN_115750_1..S02R,69450,72990,False,EE352E
A20161106SUN_122350_1..N02R,73410,76830,False,EE352E
A20161106SUN_129150_1..S02R,77490,81000,False,EE352E
A20161106SUN_135900_1..N02R,81540,84930,False,EE352E
A20161106SUN_143250_1..S02R,85950,3060,False,EE352E
A20161106SUN_150100_1..N02R,3660,6990,False,EE352E
A20161106SUN_012550_1..S02R,7530,11040,False,EE352E
A20161106SUN_019450_1..N02R,11670,15000,False,EE352E
A20161106SUN_026550_1..S02R,15930,19440,False,EE352E
A20161106SUN_033450_1..N02R,20070,23400,False,EE352E
A20161106SUN_040250_1..S02R,24150,27660,False,EE352E
A20161106SUN_047450_1..N02R,28470,31800,False,EE352E
A20161106SUN_054750_1..S02R,32850,36360,False,EE352E
A20161106SUN_061550_1..N02R,36930,40320,False,EE352E
A20161106SUN_068550_1..S02R,41130,44670,False,EE352E
A20161106SUN_075150_1..N02R,45090,48510,False,EE352E
A20161106SUN_082150_1..S02R,49290,52830,False,EE352E
A20161106SUN_088750_1..N02R,53250,56670,False,EE352E
A20161106SUN_095750_1..S02R,57450,60990,False,EE352E
A20161106SUN_102350_1..N02R,61410,64830,False,EE352E
A20161106SUN_109350_1..S02R,65610,69150,False,EE352E
A20161106SUN_115950_1..N02R,69570,72990,False,EE352E
A20161106SUN_122950_1..S02R,73770,77310,False,EE352E
A20161106SUN_129550_1..N02R,77730,81150,False,EE352E
A20161106SUN_004550_1..S02R,2730,6240,False,EE352E
A20161106SUN_011450_1..N02R,6870,10200,False,EE352E
A20161106SUN_018550_1..S02R,11130,14640,False,EE352E
A20161106SUN_025450_1..N02R,15270,18600,False,EE352E
A20161106SUN_032550_1..S02R,19530,23040,False,EE352E
A20161106SUN_039450_1..N02R,23670,27000,False,EE352E
A20161106SUN_047150_1..S02R,28290,31800,False,EE352E
A20161106SUN_054050_1..N02R,32430,35760,False,EE352E
A20161106SUN_060550_1..S02R,36330,39870,False,EE352E
A20161106SUN_067150_1..N02R,40290,43710,False,EE352E
A20161106SUN_074150_1..S02R,44490,48030,False,EE352E
A20161106SUN_080750_1..N02R,48450,51870,False,EE352E
A20161106SUN_087750_1..S02R,52650,56190,False,EE352E
A20161106SUN_094350_1..N02R,56610,60030,False,EE352E
A20161106SUN_101350_1..S02R,60810,64350,False,EE352E
A20161106SUN_107950_1..N02R,64770,68190,False,EE352E
A20161106SUN_114950_1..S02R,68970,72510,False,EE352E
A20161106SUN_121550_1..N02R,72930,76350,False,EE352E
A20161106SUN_128150_1..S02R,76890,80400,False,EE352E
A20161106SUN_134900_1..N02R,80940,84330,False,EE352E
A20161106SUN_141550_1..S02R,84930,2040,False,EE352E
A20161106SUN_148600_1..N02R,2760,6090,False,EE352E
A20161106SUN_000650_1..S02R,390,3900,False,EE352E
A20161106SUN_007450_1..N02R,4470,7800,False,EE352E
A20161106SUN_014550_1..S02R,8730,12240,False,EE352E
A20161106SUN_021450_1..N02R,12870,16200,False,EE352E
A20161106SUN_028550_1..S02R,17130,20640,False,EE352E
A20161106SUN_035450_1..N02R,21270,24600,False,EE352E
A20161106SUN_043400_1..S02R,26040,29550,False,EE352E
A20161106SUN_050450_1..N02R,30270,33600,False,EE352E
A20161106SUN_057350_1..S02R,34410,37950,False,EE352E
A20161106SUN_063950_1..N02R,38370,41790,False,EE352E
A20161106SUN_070950_1..S02R,42570,46110,False,EE352E
A20161106SUN_077550_1..N02R,46530,49950,False,EE352E
A20161106SUN_084550_1..S02R,50730,54270,False,EE352E
A20161106SUN_091150_1..N02R,54690,58110,False,EE352E
A20161106SUN_098150_1..S02R,58890,62430,False,EE352E
A20161106SUN_104750_1..N02R,62850,66270,False,EE352E
A20161106SUN_111750_1..S02R,67050,70590,False,EE352E
A20161106SUN_118350_1..N02R,71010,74430,False,EE352E
A20161106SUN_125350_1..S02R,75210,78750,False,EE352E
A20161106SUN_131950_1..N02R,79170,82590,False,EE352E
A20161106SUN_138550_1..S02R,83130,240,False,EE352E
A20161106SUN_145600_1..N02R,960,4290,False,EE352E
A20161106SUN_002550_1..S02R,1530,5040,False,EE352E
A20161106SUN_009450_1..N02R,5670,9000,False,EE352E
A20161106SUN_016550_1..S02R,9930,13440,False,EE352E
A20161106SUN_023450_1..N02R,14070,17400,False,EE352E
A20161106SUN_030550_1..S02R,18330,21840,False,EE352E
A20161106SUN_037450_1..N02R,22470,25800,False,EE352E
A20161106SUN_044750_1..S02R,26850,30360,False,EE352E
A20161106SUN_051650_1..N02R,30990,34320,False,EE352E
A20161106SUN_058150_1..S02R,34890,38430,False,EE352E
A20161106SUN_064750_1..N02R,38850,42270,False,EE352E
A20161106SUN_071750_1..S02R,43050,46590,False,EE352E
A20161106SUN_078350_1..N02R,47010,50430,False,EE352E
A20161106SUN_085350_1..S02R,51210,54750,False,EE352E
A20161106SUN_091950_1..N02R,55170,58590,False,EE352E
A20161106SUN_098950_1..S02R,59370,62910,False,EE352E
A20161106SUN_105550_1..N02R,63330,66750,False,EE352E
A20161106SUN_112550_1..S02R,67530,71070,False,EE352E
A20161106SUN_119150_1..N02R,71490,74910,False,EE352E
A20161106SUN_126150_1..S02R,75690,79230,False,EE352E
A20161106SUN_132900_1..N02R,79740,83130,False,EE352E
A20161106SUN_140050_1..S02R,84030,1140,False,EE352E
A20161106SUN_147100_1..N02R,1860,5190,False,EE352E
A20161106SUN_006550_1..S02R,3930,7440,False,EE352E
A20161106SUN_013450_1..N02R,8070,11400,False,EE352E
A20161106SUN_020550_1..S02R,12330,15840,False,EE352E
A20161106SUN_027450_1..N02R,16470,19800,False,EE352E
A20161106SUN_034550_1..S02R,20730,24240,False,EE352E
A20161106SUN_041450_1..N02R,24870,28200,False,EE352E
A20161106SUN_048350_1..S02R,29010,32520,False,EE352E
A20161106SUN_055250_1..N02R,33150,36480,False,EE352E
A20161106SUN_062150_1..S02R,37290,40830,False,EE352E
A20161106SUN_068750_1..N02R,41250,44670,False,EE352E
A20161106SUN_075750_1..S02R,45450,48990,False,EE352E
A20161106SUN_082350_1..N02R,49410,52830,False,EE352E
A20161106SUN_089350_1..S02R,53610,57150,False,EE352E
A20161106SUN_095950_1..N02R,57570,60990,False,EE352E
A20161106SUN_102950_1..S02R,61770,65310,False,EE352E
A20161106SUN_109550_1..N02R,65730,69150,False,EE352E
A20161106SUN_116550_1..S02R,69930,73470,False,EE352E
A20161106SUN_123150_1..N02R,73890,77310,False,EE352E
A20161106SUN_130150_1..S02R,78090,81600,False,EE352E
A20161106SUN_136900_1..N02R,82140,85530,False,EE352E
A20161106SUN_045950_1..S02R,27570,31080,False,EE352E
A20161106SUN_052850_1..N02R,31710,35040,False,EE352E
A20161106SUN_058950_1..S02R,35370,38910,False,EE352E
A20161106SUN_065550_1..N02R,39330,42750,False,EE352E
A20161106SUN_072550_1..S02R,43530,47070,False,EE352E
A20161106SUN_079150_1..N02R,47490,50910,False,EE352E
A20161106SUN_086150_1..S02R,51690,55230,False,EE352E
A20161106SUN_092750_1..N02R,55650,59070,False,EE352E
A20161106SUN_099750_1..S02R,59850,63390,False,EE352E
A20161106SUN_106350_1..N02R,63810,67230,False,EE352E
A20161106SUN_113350_1..S02R,68010,71550,False,EE352E
A20161106SUN_119950_1..N02R,71970,75390,False,EE352E
A20161106SUN_127150_1..S02R,76290,79800,False,EE352E
A20161106SUN_133900_1..N02R,80340,83730,False,EE352E
A20161106SUN_008550_1..S02R,5130,8640,False,EE352E
A20161106SUN_015450_1..N02R,9270,12600,False,EE352E
A20161106SUN_022550_1..S02R,13530,17040,False,EE352E
A20161106SUN_029450_1..N02R,17670,21000,False,EE352E
A20161106SUN_036450_1..S02R,21870,25380,False,EE352E
A20161106SUN_043450_1..N02R,26070,29400,False,EE352E
A20161106SUN_050750_1..S02R,30450,33960,False,EE352E
A20161106SUN_057550_1..N02R,34530,37920,False,EE352E
A20161106SUN_064550_1..S02R,38730,42270,False,EE352E
A20161106SUN_071150_1..N02R,42690,46110,False,EE352E
A20161106SUN_078150_1..S02R,46890,50430,False,EE352E
A20161106SUN_084750_1..N02R,50850,54270,False,EE352E
A20161106SUN_091750_1..S02R,55050,58590,False,EE352E
A20161106SUN_098350_1..N02R,59010,62430,False,EE352E
A20161106SUN_105350_1..S02R,63210,66750,False,EE352E
A20161106SUN_111950_1..N02R,67170,70590,False,EE352E
A20161106SUN_118950_1..S02R,71370,74910,False,EE352E
A20161106SUN_125550_1..N02R,75330,78750,False,EE352E
A20161106SUN_132350_1..S02R,79410,82920,False,EE352E
A20161106SUN_139300_1..N02R,83580,570,False,EE352E
A20161106SUN_010550_1..S02R,6330,9840,False,EE352E
A20161106SUN_017450_1..N02R,10470,13800,False,EE352E
A20161106SUN_024550_1..S02R,14730,18240,False,EE352E
A20161106SUN_031450_1..N02R,18870,22200,False,EE352E
A20161106SUN_038350_1..S02R,23010,26520,False,EE352E
A20161106SUN_045450_1..N02R,27270,30600,False,EE352E
A20161106SUN_052750_1..S02R,31650,35160,False,EE352E
A20161106SUN_059550_1..N02R,35730,39120,False,EE352E
A20161106SUN_066150_1..S02R,39690,43230,False,EE352E
A20161106SUN_072750_1..N02R,43650,47070,False,EE352E
A20161106SUN_079750_1..S02R,47850,51390,False,EE352E
A20161106SUN_086350_1..N02R,51810,55230,False,EE352E
A20161106SUN_093350_1..S02R,56010,59550,False,EE352E
A20161106SUN_099950_1..N02R,59970,63390,False,EE352E
A20161106SUN_106950_1..S02R,64170,67710,False,EE352E
A20161106SUN_113550_1..N02R,68130,71550,False,EE352E
A20161106SUN_120550_1..S02R,72330,75870,False,EE352E
A20161106SUN_127150_1..N02R,76290,79710,False,EE352E
A20161106SUN_067750_1..S02R,40650,44190,False,EE352E
A20161106SUN_074350_1..N02R,44610,48030,False,EE352E
A20161106SUN_081350_1..S02R,48810,52350,False,EE352E
A20161106SUN_087950_1..N02R,52770,56190,False,EE352E
A20161106SUN_094950_1..S02R,56970,60510,False,EE352E
A20161106SUN_101550_1..N02R,60930,64350,False,EE352E
A20161106SUN_108550_1..S02R,65130,68670,False,EE352E
A20161106SUN_115150_1..N02R,69090,72510,False,EE352E
A20161106SUN_122150_1..S02R,73290,76830,False,EE352E
A20161106SUN_128750_1..N02R,77250,80670,False,EE352E
A20161106SUN_135950_1..S02R,81570,85080,False,EE352E
A20161106SUN_142900_1..N02R,85740,2730,False,EE352E
A20161106SUN_051750_1..S02R,31050,34560,False,EE352E
A20161106SUN_058550_1..N02R,35130,38520,False,EE352E
A20161106SUN_065350_1..S02R,39210,42750,False,EE352E
A20161106SUN_071950_1..N02R,43170,46590,False,EE352E
A20161106SUN_078950_1..S02R,47370,50910,False,EE352E
A20161106SUN_085550_1..N02R,51330,54750,False,EE352E
A20161106SUN_092550_1..S02R,55530,59070,False,EE352E
A20161106SUN_099150_1..N02R,59490,62910,False,EE352E
A20161106SUN_106150_1..S02R,63690,67230,False,EE352E
A20161106SUN_112750_1..N02R,67650,71070,False,EE352E
A20161106SUN_119750_1..S02R,71850,75390,False,EE352E
A20161106SUN_126350_1..N02R,75810,79230,False,EE352E
A20161106SUN_133550_1..S02R,80130,83640,False,EE352E
A20161106SUN_140500_1..N02R,84300,1290,False,EE352E
A20161106SUN_063750_1..S02R,38250,41790,False,EE352E
A20161106SUN_070350_1..N02R,42210,45630,False,EE352E
A20161106SUN_077350_1..S02R,46410,49950,False,EE352E
A20161106SUN_083950_1..N02R,50370,53790,False,EE352E
A20161106SUN_090950_1..S02R,54570,58110,False,EE352E
A20161106SUN_097550_1..N02R,58530,61950,False,EE352E
A20161106SUN_104550_1..S02R,62730,66270,False,EE352E
A20161106SUN_111150_1..N02R,66690,70110,False,EE352E
A20161106SUN_118150_1..S02R,70890,74430,False,EE352E
A20161106SUN_124750_1..N02R,74850,78270,False,EE352E
A20161106SUN_041850_1..S02R,25110,28620,False,EE352E
A20161106SUN_048950_1..N02R,29370,32700,False,EE352E
A20161106SUN_055750_1..S02R,33450,36960,False,EE352E
A20161106SUN_062350_1..N02R,37410,40830,False,EE352E
A20161106SUN_069350_1..S02R,41610,45150,False,EE352E
A20161106SUN_075950_1..N02R,45570,48990,False,EE352E
A20161106SUN_082950_1..S02R,49770,53310,False,EE352E
A20161106SUN_089550_1..N02R,53730,57150,False,EE352E
A20161106SUN_096550_1..S02R,57930,61470,False,EE352E
A20161106SUN_103150_1..N02R,61890,65310,False,EE352E
A20161106SUN_110150_1..S02R,66090,69630,False,EE352E
A20161106SUN_116750_1..N02R,70050,73470,False,EE352E
A20161106SUN_123750_1..S02R,74250,77790,False,EE352E
A20161106SUN_130350_1..N02R,78210,81630,False,EE352E
A20161106SUN_137150_1..S02R,82290,85800,False,EE352E
A20161106SUN_144200_1..N02R,120,3450,False,EE352E
A20161106WKD_038200_2..S07R,22920,28440,False,EE352E
A20161106WKD_047700_2..N01R,28620,34500,True,EE352E
A20161106WKD_058500_2..S01R,35100,41010,True,EE352E
A20161106WKD_068950_2..N01R,41370,47190,True,EE352E
A20161106WKD_080050_2..S01R,48030,53970,True,EE352E
A20161106WKD_090400_2..N01R,54240,60150,True,EE352E
A20161106WKD_100850_2..S01R,60510,66360,True,EE352E
A20161106WKD_110950_2..N01R,66570,72300,True,EE352E
A20161106WKD_122400_2..S01R,73440,79020,True,EE352E
A20161106WKD_133550_2..N01R,80130,85770,True,EE352E
A20161106WKD_099350_2..N03R,59610,65820,True,EE352E
A20161106WKD_110350_2..S01R,66210,71760,True,EE352E
A20161106WKD_120200_2..N01R,72120,77730,True,EE352E
A20161106WKD_130800_2..S01R,78480,84060,True,EE352E
A20161106WKD_141400_2..N01R,84840,4260,True,EE352E
A20161106WKD_018100_2..S08R,10860,17340,True,EE352E
A20161106WKD_030700_2..N08R,18420,24390,True,EE352E
A20161106WKD_041600_2..S05R,24960,30900,False,EE352E
A20161106WKD_051950_2..N01R,31170,37140,True,EE352E
A20161106WKD_063350_2..S01R,38010,43890,True,EE352E
A20161106WKD_073750_2..N01R,44250,50070,True,EE352E
A20161106WKD_084800_2..S01R,50880,56610,True,EE352E
A20161106WKD_094750_2..N01R,56850,62700,True,EE352E
A20161106WKD_104900_2..S01R,62940,68760,True,EE352E
A20161106WKD_114950_2..N01R,68970,74730,True,EE352E
A20161106WKD_125800_2..S01R,75480,80940,True,EE352E
A20161106WKD_136650_2..N01R,81990,1410,True,EE352E
A20161106WKD_043550_2..S07R,26130,32250,False,EE352E
A20161106WKD_054050_2..N01R,32430,38430,True,EE352E
A20161106WKD_064950_2..S01R,38970,44850,True,EE352E
A20161106WKD_075350_2..N01R,45210,51030,True,EE352E
A20161106WKD_086450_2..S01R,51870,57630,True,EE352E
A20161106WKD_096350_2..N01R,57810,63660,True,EE352E
A20161106WKD_106550_2..S01R,63930,69570,True,EE352E
A20161106WKD_116450_2..N01R,69870,75570,True,EE352E
A20161106WKD_050750_2..S05R,30450,36900,False,EE352E
A20161106WKD_062100_2..N01R,37260,43260,True,EE352E
A20161106WKD_072850_2..S01R,43710,49650,True,EE352E
A20161106WKD_083350_2..N01R,50010,55890,True,EE352E
A20161106WKD_094450_2..S01R,56670,62610,True,EE352E
A20161106WKD_104650_2..N01R,62790,68880,True,EE352E
A20161106WKD_115900_2..S01R,69540,75060,True,EE352E
A20161106WKD_125800_2..N01R,75480,80970,True,EE352E
A20161106WKD_137000_2..S01R,82200,1650,True,EE352E
A20161106WKD_045600_2..S07R,27360,33510,False,EE352E
A20161106WKD_056300_2..N01R,33780,39840,True,EE352E
A20161106WKD_067350_2..S01R,40410,46290,True,EE352E
A20161106WKD_077750_2..N01R,46650,52470,True,EE352E
A20161106WKD_089050_2..S01R,53430,59250,True,EE352E
A20161106WKD_099300_2..N01R,59580,65430,True,EE352E
A20161106WKD_109650_2..S01R,65790,71340,True,EE352E
A20161106WKD_119400_2..N01R,71640,77280,True,EE352E
A20161106WKD_129500_2..S01R,77700,83160,True,EE352E
A20161106WKD_140250_2..N01R,84150,3570,True,EE352E
A20161106WKD_047850_2..S05R,28710,35130,False,EE352E
A20161106WKD_059100_2..N01R,35460,41490,True,EE352E
A20161106WKD_070550_2..S01R,42330,48210,True,EE352E
A20161106WKD_080950_2..N01R,48570,54450,True,EE352E
A20161106WKD_092300_2..S01R,55380,61320,True,EE352E
A20161106WKD_102500_2..N01R,61500,67410,True,EE352E
A20161106WKD_113350_2..S01R,68010,73740,True,EE352E
A20161106WKD_123400_2..N01R,74040,79650,True,EE352E
A20161106WKD_004100_2..S08R,2460,8940,True,EE352E
A20161106WKD_017100_2..N08R,10260,16830,True,EE352E
A20161106WKD_030000_2..S01R,18000,23370,True,EE352E
A20161106WKD_039650_2..N01R,23790,29220,True,EE352E
A20161106WKD_049750_2..S05R,29850,36180,False,EE352E
A20161106WKD_061150_2..N01R,36690,42540,True,EE352E
A20161106WKD_072150_2..S01R,43290,49170,True,EE352E
A20161106WKD_082550_2..N01R,49530,55530,True,EE352E
A20161106WKD_093800_2..S01R,56280,62190,True,EE352E
A20161106WKD_104200_2..N01R,62520,68640,True,EE352E
A20161106WKD_115200_2..S01R,69120,74640,True,EE352E
A20161106WKD_125000_2..N01R,75000,80520,True,EE352E
A20161106WKD_135800_2..S01R,81480,930,True,EE352E
A20161106WKD_147100_2..N08R,1860,8430,True,EE352E
A20161106WKD_012100_2..S08R,7260,13740,True,EE352E
A20161106WKD_025100_2..N08R,15060,21480,True,EE352E
A20161106WKD_037100_2..S05R,22260,28050,False,EE352E
A20161106WKD_047150_2..N01R,28290,33960,True,EE352E
A20161106WKD_057700_2..S01R,34620,40530,True,EE352E
A20161106WKD_068150_2..N01R,40890,46710,True,EE352E
A20161106WKD_079250_2..S01R,47550,53490,True,EE352E
A20161106WKD_089750_2..N01R,53850,59550,True,EE352E
A20161106WKD_099950_2..S01R,59970,65940,True,EE352E
A20161106WKD_110400_2..N01R,66240,71940,True,EE352E
A20161106WKD_121400_2..S01R,72840,78420,True,EE352E
A20161106WKD_132550_2..N01R,79530,85050,True,EE352E
A20161106WKD_008100_2..S08R,4860,11340,True,EE352E
A20161106WKD_021100_2..N08R,12660,19230,True,EE352E
A20161106WKD_033300_2..S01R,19980,25530,True,EE352E
A20161106WKD_043300_2..N01R,25980,31590,True,EE352E
A20161106WKD_053700_2..S01R,32220,38460,True,EE352E
A20161106WKD_065050_2..N01R,39030,44850,True,EE352E
A20161106WKD_076150_2..S01R,45690,51570,True,EE352E
A20161106WKD_086550_2..N01R,51930,57660,True,EE352E
A20161106WKD_097300_2..S01R,58380,64140,True,EE352E
A20161106WKD_107250_2..N01R,64350,70320,True,EE352E
A20161106WKD_118050_2..S01R,70830,76350,True,EE352E
A20161106WKD_128550_2..N01R,77130,82560,True,EE352E
A20161106WKD_034300_2..S01R,20580,26100,True,EE352E
A20161106WKD_044200_2..N01R,26520,32070,True,EE352E
A20161106WKD_054800_2..S03R,32880,38940,True,EE352E
A20161106WKD_002100_2..S08R,1260,7740,True,EE352E
A20161106WKD_015100_2..N08R,9060,15630,True,EE352E
A20161106WKD_028100_2..S01R,16860,22530,True,EE352E
A20161106WKD_038550_2..N01R,23130,28560,True,EE352E
A20161106WKD_048500_2..S06R,29100,35670,False,EE352E
A20161106WKD_024100_2..S08R,14460,20700,True,EE352E
A20161106WKD_036250_2..N01R,21750,27180,True,EE352E
A20161106WKD_046300_2..S06R,27780,34290,False,EE352E
A20161106WKD_036150_2..S07R,21690,27300,False,EE352E
A20161106WKD_045800_2..N01R,27480,33210,True,EE352E
A20161106WKD_056200_2..S01R,33720,39780,True,EE352E
A20161106WKD_066650_2..N01R,39990,45810,True,EE352E
A20161106WKD_077650_2..S01R,46590,52530,True,EE352E
A20161106WKD_088150_2..N01R,52890,58560,True,EE352E
A20161106WKD_098400_2..S01R,59040,64860,True,EE352E
A20161106WKD_108500_2..N01R,65100,71040,True,EE352E
A20161106WKD_119550_2..S01R,71730,77220,True,EE352E
A20161106WKD_130550_2..N01R,78330,83730,True,EE352E
A20161106WKD_140850_2..S01R,84510,4140,True,EE352E
A20161106WKD_153100_2..N08R,5460,12030,True,EE352E
A20161106WKD_022100_2..S08R,13260,19740,True,EE352E
A20161106WKD_033550_2..N01R,20130,25560,True,EE352E
A20161106WKD_043800_2..S05R,26280,32520,False,EE352E
A20161106WKD_054600_2..N01R,32760,38730,True,EE352E
A20161106WKD_065750_2..S01R,39450,45330,True,EE352E
A20161106WKD_076150_2..N01R,45690,51510,True,EE352E
A20161106WKD_087300_2..S01R,52380,58170,True,EE352E
A20161106WKD_097500_2..N01R,58500,64290,True,EE352E
A20161106WKD_107950_2..S01R,64770,70440,True,EE352E
A20161106WKD_117850_2..N01R,70710,76350,True,EE352E
A20161106WKD_128000_2..S01R,76800,82380,True,EE352E
A20161106WKD_139050_2..N01R,83430,2850,True,EE352E
A20161106WKD_036500_2..S05R,21900,27570,False,EE352E
A20161106WKD_046600_2..N01R,27960,33600,True,EE352E
A20161106WKD_057050_2..S01R,34230,40200,True,EE352E
A20161106WKD_067350_2..N01R,40410,46290,True,EE352E
A20161106WKD_078450_2..S01R,47070,53010,True,EE352E
A20161106WKD_088950_2..N01R,53370,59070,True,EE352E
A20161106WKD_098900_2..S01R,59340,65190,True,EE352E
A20161106WKD_108950_2..N01R,65370,71310,True,EE352E
A20161106WKD_120350_2..S01R,72210,77700,True,EE352E
A20161106WKD_131550_2..N01R,78930,84330,True,EE352E
A20161106WKD_142100_2..S08R,85260,5340,True,EE352E
A20161106WKD_155100_2..N08R,6660,13230,True,EE352E
A20161106WKD_006100_2..S08R,3660,10140,True,EE352E
A20161106WKD_019100_2..N08R,11460,18030,True,EE352E
A20161106WKD_031100_2..S01R,18660,24030,True,EE352E
A20161106WKD_041650_2..N01R,24990,30480,True,EE352E
A20161106WKD_051650_2..S05R,30990,37410,False,EE352E
A20161106WKD_062650_2..N01R,37590,43530,True,EE352E
A20161106WKD_073550_2..S01R,44130,50130,True,EE352E
A20161106WKD_084150_2..N01R,50490,56430,True,EE352E
A20161106WKD_095250_2..S01R,57150,62940,True,EE352E
A20161106WKD_105550_2..N01R,63330,69270,True,EE352E
A20161106WKD_016100_2..S08R,9660,16140,True,EE352E
A20161106WKD_029100_2..N08R,17460,23640,True,EE352E
A20161106WKD_039850_2..S05R,23910,29760,False,EE352E
A20161106WKD_050250_2..N01R,30150,36030,True,EE352E
A20161106WKD_060950_2..S01R,36570,42450,True,EE352E
A20161106WKD_071350_2..N01R,42810,48630,True,EE352E
A20161106WKD_082450_2..S01R,49470,55380,True,EE352E
A20161106WKD_092700_2..N01R,55620,61500,True,EE352E
A20161106WKD_102900_2..S01R,61740,67530,True,EE352E
A20161106WKD_112900_2..N01R,67740,73500,True,EE352E
A20161106WKD_040400_2..S05R,24240,30240,False,EE352E
A20161106WKD_050700_2..N01R,30420,36270,True,EE352E
A20161106WKD_061750_2..S01R,37050,42930,True,EE352E
A20161106WKD_072150_2..N01R,43290,49110,True,EE352E
A20161106WKD_083250_2..S01R,49950,55770,True,EE352E
A20161106WKD_093300_2..N01R,55980,61740,True,EE352E
A20161106WKD_103500_2..S01R,62100,67890,True,EE352E
A20161106WKD_113550_2..N01R,68130,73890,True,EE352E
A20161106WKD_124600_2..S01R,74760,80220,True,EE352E
A20161106WKD_135500_2..N01R,81300,720,True,EE352E
A20161106WKD_039100_2..S05R,23460,29190,False,EE352E
A20161106WKD_048950_2..N01R,29370,35250,True,EE352E
A20161106WKD_014100_2..S08R,8460,14940,True,EE352E
A20161106WKD_027100_2..N08R,16260,22560,True,EE352E
A20161106WKD_038400_2..S05R,23040,28830,False,EE352E
A20161106WKD_048450_2..N01R,29070,34770,True,EE352E
A20161106WKD_059350_2..S01R,35610,41490,True,EE352E
A20161106WKD_069750_2..N01R,41850,47670,True,EE352E
A20161106WKD_080850_2..S01R,48510,54330,True,EE352E
A20161106WKD_091350_2..N01R,54810,60510,True,EE352E
A20161106WKD_101200_2..S01R,60720,66630,True,EE352E
A20161106WKD_111350_2..N01R,66810,72510,True,EE352E
A20161106WKD_020100_2..S08R,12060,18540,True,EE352E
A20161106WKD_032200_2..N01R,19320,24750,True,EE352E
A20161106WKD_042200_2..S05R,25320,31320,False,EE352E
A20161106WKD_052550_2..N01R,31530,37620,True,EE352E
A20161106WKD_064150_2..S01R,38490,44370,True,EE352E
A20161106WKD_074550_2..N01R,44730,50550,True,EE352E
A20161106WKD_085700_2..S01R,51420,57210,True,EE352E
A20161106WKD_095750_2..N01R,57450,63180,True,EE352E
A20161106WKD_105700_2..S01R,63420,69120,True,EE352E
A20161106WKD_115500_2..N01R,69300,75090,True,EE352E
A20161106WKD_126950_2..S01R,76170,81660,True,EE352E
A20161106WKD_137850_2..N01R,82710,2130,True,EE352E
A20161106WKD_010100_2..S08R,6060,12540,True,EE352E
A20161106WKD_023100_2..N08R,13860,20430,True,EE352E
A20161106WKD_035300_2..S01R,21180,26640,True,EE352E
A20161106WKD_044850_2..N01R,26910,32670,True,EE352E
A20161106WKD_055450_2..S01R,33270,39300,True,EE352E
A20161106WKD_065850_2..N01R,39510,45330,True,EE352E
A20161106WKD_076950_2..S01R,46170,52050,True,EE352E
A20161106WKD_087350_2..N01R,52410,58110,True,EE352E
A20161106WKD_097900_2..S01R,58740,64560,True,EE352E
A20161106WKD_107900_2..N01R,64740,70500,True,EE352E
A20161106WKD_118350_2..S01R,71010,76800,True,EE352E
A20161106WKD_129550_2..N01R,77730,83190,True,EE352E
A20161106WKD_139450_2..S01R,83670,3120,True,EE352E
A20161106WKD_151100_2..N08R,4260,10830,True,EE352E
A20161106WKD_000100_2..S08R,60,6540,True,EE352E
A20161106WKD_013100_2..N08R,7860,14430,True,EE352E
A20161106WKD_026100_2..S08R,15660,21840,True,EE352E
A20161106WKD_037350_2..N01R,22410,27900,True,EE352E
A20161106WKD_047300_2..S05R,28380,34860,False,EE352E
A20161106WKD_058400_2..N01R,35040,41010,True,EE352E
A20161106WKD_069750_2..S01R,41850,47730,True,EE352E
A20161106WKD_080150_2..N01R,48090,54030,True,EE352E
A20161106WKD_091350_2..S01R,54810,60930,True,EE352E
A20161106WKD_101900_2..N01R,61140,67110,True,EE352E
A20161106WKD_112550_2..S01R,67530,73200,True,EE352E
A20161106WKD_122600_2..N01R,73560,79170,True,EE352E
A20161106WKD_133300_2..S01R,79980,85770,True,EE352E
A20161106WKD_144200_2..N01R,120,5940,True,EE352E
A20161106WKD_039350_2..S05R,23610,29460,False,EE352E
A20161106WKD_049400_2..N01R,29640,35610,True,EE352E
A20161106WKD_060150_2..S01R,36090,41970,True,EE352E
A20161106WKD_070550_2..N01R,42330,48150,True,EE352E
A20161106WKD_081650_2..S01R,48990,54930,True,EE352E
A20161106WKD_092250_2..N01R,55350,61140,True,EE352E
A20161106WKD_102300_2..S01R,61380,67110,True,EE352E
A20161106WKD_112150_2..N01R,67290,72990,True,EE352E
A20161106WKD_123400_2..S01R,74040,79770,True,EE352E
A20161106WKD_134500_2..N01R,80700,150,True,EE352E
A20161106WKD_041000_2..S05R,24600,30540,False,EE352E
A20161106WKD_051350_2..N01R,30810,36660,True,EE352E
A20161106WKD_062550_2..S01R,37530,43410,True,EE352E
A20161106WKD_072950_2..N01R,43770,49590,True,EE352E
A20161106WKD_084100_2..S01R,50460,56130,True,EE352E
A20161106WKD_094150_2..N01R,56490,62220,True,EE352E
A20161106WKD_104100_2..S01R,62460,68310,True,EE352E
A20161106WKD_114350_2..N01R,68610,74370,True,EE352E
A20161106WKD_035050_2..N01R,21030,26460,True,EE352E
A20161106WKD_045000_2..S05R,27000,33120,False,EE352E
A20161106WKD_055700_2..N01R,33420,39390,True,EE352E
A20161106WKD_066550_2..S01R,39930,45810,True,EE352E
A20161106WKD_076950_2..N01R,46170,51960,True,EE352E
